case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit
ผบ.4244/2561|1/36|นนทบุรี 10/2565 - 1|50 - 1|ห้องชุด|0|0|24.5|208250.0|สวนใหญ่(บางแพรก)|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|121|64412,64413,87171,87172|196/40|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4244&law_suit_year=2561&Law_Court_ID=121&deed_no=64412,%2064413,%2087171,%2087172&addrno=196/40|2022-02-20 04:01:24.885059|13.85172231|100.49610359|
ผบ.1296/2563|1/37|นนทบุรี 10/2565 - 1|51 - 1|ห้องชุด|0|0|29.04|1669800.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|901|8843|159/23|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1296&law_suit_year=2563&Law_Court_ID=901&deed_no=8843&addrno=159/23|2022-02-20 04:01:26.847304|13.87091083|100.46969054|
ผบ.2943/2563|1/38|นนทบุรี 10/2565 - 1|52 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|807840.0|บางคูรัด|บางบัวทอง|นนทบุรี|101|118821|50/2117|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2943&law_suit_year=2563&Law_Court_ID=101&deed_no=118821&addrno=50/2117|2022-02-20 04:01:28.410647|13.92786861|100.35043494|15000.0
ผบ.1076/2552|1/39|นนทบุรี 10/2565 - 1|53 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1020400.0|บางรักพัฒนา(บางไผ่)|บางบัวทอง|นนทบุรี|121|73141|222/99|1  07/04/2565 งดขาย 07/04/2565|2  28/04/2565 งดขาย 28/04/2565|3  19/05/2565 งดขาย 19/05/2565|4  09/06/2565 งดขาย 09/06/2565|5  30/06/2565 งดขาย 30/06/2565|6  21/07/2565 งดขาย 21/07/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1076&law_suit_year=2552&Law_Court_ID=121&deed_no=73141&addrno=222/99|2022-02-20 04:01:29.869203|13.89579455|100.42844361|25000.0
ผบ.910/2563|1/40|นนทบุรี 10/2565 - 1|54 - 1|ห้องชุด|0|0|41.53|631256.0|บ้านใหม่|ปากเกร็ด|นนทบุรี|106|154605|26/509|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.910&law_suit_year=2563&Law_Court_ID=106&deed_no=154605&addrno=26/509|2022-02-20 04:01:31.407623|13.91804472|100.55481675|nodetail
ผบ.4963/2559|1/41|นนทบุรี 10/2565 - 1|55 - 1|ห้องชุด|0|0|33.55|1569702.5|บางรักพัฒนา|บางบัวทอง|นนทบุรี|202|3040,185332,185336|125/177|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4963&law_suit_year=2559&Law_Court_ID=202&deed_no=3040,185332-185336&addrno=125/177|2022-02-20 04:01:33.629925|13.88808398|100.41093399|nodetail
ผบ.1740/2562|1/42|นนทบุรี 10/2565 - 1|56 - 1|ห้องชุด|0|0|42.08|1667992.5|ตลาดขวัญ(บางแพรก)|เมืองนนทบุรี|นนทบุรี|111|16345|64/396|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1740&law_suit_year=2562&Law_Court_ID=111&deed_no=16345&addrno=64/396|2022-02-20 04:01:35.916524|13.85484813|100.51988887|
ผบ.4198/2563|1/43|นนทบุรี 10/2565 - 1|57 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1024200.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|12792|7/271,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4198&law_suit_year=2563&Law_Court_ID=101&deed_no=12792&addrno=7/271,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-02-20 04:01:37.879149|13.94803919|100.35257333|15000
ผบ.1953/2563|1/44|นนทบุรี 10/2565 - 1|58 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|888060.0|พิมลราช|บางบัวทอง|นนทบุรี|101|122488|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,33/902|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1953&law_suit_year=2563&Law_Court_ID=101&deed_no=122488&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,33/902|2022-02-20 04:01:40.113909|13.93125615|100.3478717|15000
ผบ.2417/2563|1/45|นนทบุรี 10/2565 - 1|59 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|30.0|1675000.0|ไทรน้อย|ไทรน้อย|นนทบุรี|704|40489|61/48|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2417&law_suit_year=2563&Law_Court_ID=704&deed_no=40489&addrno=61/48|2022-02-20 04:01:42.572000|13.98459517|100.32934535|15000
พ.366/2555|1/46|นนทบุรี 10/2565 - 1|60 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.0|1747250.0|ลำโพ|บางบัวทอง|นนทบุรี|104|193456|159/7|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.366&law_suit_year=2555&Law_Court_ID=104&deed_no=193456&addrno=159/7|2022-02-20 04:01:44.295815|13.94340386|100.44245742|16000
ผบ.2574/2560|1/47|นนทบุรี 10/2565 - 1|61 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|918735.0|บางแม่นาง|บางใหญ่|นนทบุรี|12|88742|41/368|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2574&law_suit_year=2560&Law_Court_ID=012&deed_no=88742&addrno=41/368|2022-02-20 04:01:46.370380|13.90614557|100.3696261|15000
ผบ.1126/2563|1/48|นนทบุรี 10/2565 - 1|63 - 1|ห้องชุด|0|0|26.34|1032790.0|บางรักใหญ่,บางรักใหญ่(บางไผ่)|บางบัวทอง|นนทบุรี|47|2034,7774,165677|96/73|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1126&law_suit_year=2563&Law_Court_ID=047&deed_no=2034,7774,165677&addrno=96/73|2022-02-20 04:01:48.289224|13.87798971|100.44731537|12500
ผบ.1682/2563|1/49|นนทบุรี 10/2565 - 1|64 - 1|ห้องชุด|0|0|28.13|936729.0|ปากเกร็ด|ปากเกร็ด|นนทบุรี|420|51019,51023|180/810|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1682&law_suit_year=2563&Law_Court_ID=420&deed_no=51019,51023&addrno=180/810|2022-02-20 04:01:49.832842|13.91382237|100.50686509|14000
ผบE.1038/2563|1/50|นนทบุรี 10/2565 - 1|65 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|51.5|1016570.0|ทวีวัฒนา|ไทรน้อย|นนทบุรี|121|46198|70/7|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.1038&law_suit_year=2563&Law_Court_ID=121&deed_no=46198&addrno=70/7|2022-02-20 04:01:51.448204|13.94202118|100.30375194|nodetail
ผบ.4144/2562|2/1|นนทบุรี 10/2565 - 1|66 - 1|ห้องชุด|0|0|51.67|1914797.0|ตลาดขวัญ(บางแพรก)|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|101|12402|98/855|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4144&law_suit_year=2562&Law_Court_ID=101&deed_no=12402&addrno=98/855|2022-02-20 04:01:57.366821|13.84276171|100.50985038|75000
ผบE.4201/2563|2/2|นนทบุรี 10/2565 - 1|67 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|26.2|1320830.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|121|179126|199/110|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.4201&law_suit_year=2563&Law_Court_ID=121&deed_no=179126&addrno=199/110|2022-02-20 04:01:59.418613|13.91333113|100.37983841|18000
ผบ.16969/2561|2/3|นนทบุรี 10/2565 - 1|68 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|23.0|1051462.5|ท่าทราย|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|121|45583|70|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.16969&law_suit_year=2561&Law_Court_ID=121&deed_no=45583&addrno=70|2022-02-20 04:02:00.491915|13.88627737|100.50531981|30000
ผบE.268/2563|2/4|นนทบุรี 10/2565 - 1|69 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.4|1469620.0|บางกร่าง|เมืองนนทบุรี|นนทบุรี|121|235501|106/223|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.268&law_suit_year=2563&Law_Court_ID=121&deed_no=235501&addrno=106/223|2022-02-20 04:02:02.402607|13.85996777|100.44443928|32000
ผบ.3129/2558|2/5|นนทบุรี 10/2565 - 1|70 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|24.9|1315320.0|พิมลราช|บางบัวทอง|นนทบุรี|101|175937|190/83|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3129&law_suit_year=2558&Law_Court_ID=101&deed_no=175937&addrno=190/83|2022-02-20 04:02:04.233307|13.91905516|100.43453216|20000
ผบ.18848/2562|2/6|นนทบุรี 10/2565 - 1|71 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|843208.0|บางคูรัด|บางบัวทอง|นนทบุรี|121|94446|64/470|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.18848&law_suit_year=2562&Law_Court_ID=121&deed_no=94446&addrno=64/470|2022-02-20 04:02:06.262369|13.92334001|100.37010738|16000
ผบE.1554/2563|2/7|นนทบุรี 10/2565 - 1|72 - 1|ห้องชุด|0|0|28.32|863760.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|704|1324,11544,164726,164727,164728,164729,226887,226888|133/173|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.1554&law_suit_year=2563&Law_Court_ID=704&deed_no=1324,11544,164726,164727,164728,164729,226887,226888%CF&addrno=133/173|2022-02-20 04:02:08.244689|13.86622426|100.48983844|75000
ผบ.1051/2563|2/8|นนทบุรี 10/2565 - 1|73 - 1|ห้องชุด|0|0|29.04|1916640.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|207|8843|159/400|"1  07/04/2565 -
คลิกเข้าร่วม"|"2  28/04/2565 -
คลิกเข้าร่วม"|"3  19/05/2565 -
คลิกเข้าร่วม"|"4  09/06/2565 -
คลิกเข้าร่วม"|"5  30/06/2565 -
คลิกเข้าร่วม"|"6  21/07/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1051&law_suit_year=2563&Law_Court_ID=207&deed_no=8843&addrno=159/400|2022-02-20 04:02:10.052551|13.87091083|100.46969054|
